latitude,longitude,time
43.45834,1.5718,1263482426.0
43.49038,1.56715,1263490681.0
43.4756,1.57584,1263490805.0
43.46538,1.57208,1263490865.0
43.45776,1.5731,1263493382.0
43.45804,1.57247,1263493442.0
43.45811,1.57187,1263493502.0
43.4584,1.57184,1263493563.0
43.45852,1.57189,1263494042.0
43.45887,1.57166,1263494102.0
43.45815,1.57176,1263494882.0
43.45831,1.57157,1263496442.0
43.45831,1.57157,1263582083.0
43.45831,1.57157,1263746216.0
43.45829,1.57355,1263747366.0
43.45785,1.57339,1263747426.0
43.45764,1.57365,1263747486.0
43.45765,1.5736,1263747543.0
43.45775,1.5735,1263747603.0
43.45782,1.57347,1263747664.0
43.45774,1.57354,1263747723.0
43.45767,1.57371,1263747783.0
43.45767,1.57448,1263747903.0
43.45818,1.57438,1263747964.0
43.45821,1.57461,1263748024.0
43.45843,1.57464,1263748083.0
43.45856,1.57472,1263748143.0
43.45868,1.57486,1263748203.0
43.45859,1.57491,1263748264.0
43.45817,1.57466,1263748324.0
43.4581,1.57451,1263748384.0
43.45825,1.57425,1263748443.0
43.45787,1.57412,1263748503.0
43.45797,1.574,1263748563.0
43.45734,1.57437,1263748623.0
43.45727,1.57417,1263748684.0
43.4568,1.57383,1263748744.0
43.45655,1.57346,1263748804.0
43.45616,1.57323,1263748863.0
43.45607,1.57281,1263748924.0
43.45618,1.57249,1263748984.0
43.45632,1.5718,1263749043.0
43.45643,1.57147,1263749104.0
43.45642,1.57121,1263749163.0
43.45656,1.57103,1263749223.0
43.45688,1.57108,1263749284.0
43.45718,1.57149,1263749343.0
43.45751,1.57129,1263749403.0
43.45758,1.57097,1263749464.0
43.45781,1.57091,1263749524.0
43.45816,1.57089,1263749584.0
43.45825,1.57152,1263749644.0
43.45898,1.57183,1263749704.0
43.45855,1.57211,1263749764.0
43.45855,1.57211,1263974307.0
43.45855,1.57211,1263974321.0
43.45827,1.57151,1265796556.0
43.55671,1.47006,1265804721.0
43.45829,1.57159,1265813798.0
43.45841,1.57177,1265813859.0
43.45859,1.57162,1265821167.0
43.45843,1.57182,1265821227.0
43.45828,1.57202,1265821287.0
43.45841,1.57186,1265821347.0
43.45845,1.57185,1265821407.0
43.45841,1.5717,1265821467.0
43.4582,1.57231,1265821647.0
43.45847,1.57145,1265822427.0
43.45848,1.57159,1265822487.0
43.45837,1.57185,1265822547.0
43.45833,1.57195,1265822607.0
43.45842,1.57191,1265822667.0
43.45852,1.57194,1265822727.0
43.45834,1.57178,1265822787.0
43.45833,1.57183,1265822907.0
43.4583,1.57165,1265822967.0
43.45847,1.57156,1265823027.0
43.45839,1.5718,1265823147.0
43.45848,1.57166,1265823207.0
43.45844,1.57164,1265823267.0
43.4585,1.57179,1265823327.0
43.45844,1.57171,1265823387.0
43.45842,1.57175,1265823447.0
43.45839,1.57164,1265823507.0
43.45835,1.57171,1265823627.0
43.45849,1.57172,1265823687.0
43.45848,1.57167,1265823747.0
43.45825,1.57158,1265823807.0
43.45829,1.57148,1265823867.0
43.45847,1.57162,1265823927.0
43.45835,1.57205,1265823987.0
43.4584,1.5717,1265824047.0
43.45839,1.57168,1265824107.0
43.45844,1.57194,1265824587.0
43.45904,1.57292,1265824647.0
43.45869,1.57324,1265824707.0
43.45787,1.57402,1265824767.0
43.45758,1.57456,1265825907.0
43.4578,1.57421,1265825967.0
43.45797,1.57332,1265826027.0
43.45809,1.5726,1265826087.0
43.45871,1.57155,1265826147.0
43.45774,1.57184,1265826327.0
43.45882,1.5713,1265826387.0
43.45882,1.5713,1265829037.0
43.45838,1.57177,1265829347.0
43.45833,1.57183,1265829407.0
43.45868,1.57153,1265829466.0
43.45856,1.57148,1265829526.0
43.45768,1.57256,1265829705.0
43.45809,1.57217,1265829765.0
43.45839,1.57217,1265829824.0
43.45786,1.5724,1265830126.0
43.45801,1.57231,1265830186.0
43.45785,1.57203,1265830305.0
43.45825,1.57202,1265830364.0
43.4582,1.57203,1265830424.0
43.46018,1.57122,1265830663.0
43.46739,1.57196,1265830724.0
43.45843,1.57148,1265830871.0
43.45839,1.57158,1265830931.0
43.46739,1.57196,1265830962.0
43.4585,1.57178,1265831229.0
43.45868,1.57155,1265831348.0
43.45829,1.57148,1265831895.0
43.45826,1.57183,1265831955.0
43.45853,1.57141,1265832133.0
43.45856,1.5716,1265832192.0
43.45803,1.5716,1265832372.0
43.45799,1.57186,1265832431.0
43.45838,1.57175,1265832490.0
43.45845,1.57149,1265832549.0
43.45828,1.57164,1265832608.0
43.45904,1.57192,1265832786.0
43.46739,1.57196,1265832819.0
43.45857,1.5717,1265833214.0
43.45843,1.57204,1265833273.0
43.45832,1.57195,1265833333.0
43.45847,1.57162,1265833392.0
43.45833,1.57167,1265833451.0
43.4585,1.57159,1265833511.0
43.45811,1.57178,1265833570.0
43.45823,1.57165,1265833645.0
43.45833,1.57164,1265833704.0
43.45839,1.57155,1265834061.0
43.45832,1.57151,1265834180.0
43.45834,1.57159,1265834239.0
43.45822,1.57149,1265834299.0
43.4581,1.57167,1265834358.0
43.45837,1.57151,1265834417.0
43.4585,1.57159,1265834477.0
43.45839,1.57179,1265834537.0
43.4585,1.57134,1265834596.0
43.45846,1.57162,1265834656.0
43.45848,1.5716,1265834715.0
43.4582,1.57158,1265834775.0
43.45821,1.57156,1265834834.0
43.45821,1.57144,1265834893.0
43.45824,1.57154,1265834952.0
43.45828,1.57165,1265835012.0
43.45847,1.57155,1265835071.0
43.45857,1.57173,1265835131.0
43.45832,1.5717,1265835191.0
