latitude,longitude,cluster
43.45838,1.57179,4
43.45838,1.57167,4
43.45838,1.57179,4
43.45531,1.55688,4
43.45837,1.57177,4
43.45836,1.57177,4
43.45837,1.57176,4
43.4584,1.57181,4
43.45859,1.57173,4
43.45852,1.57209,4
43.45852,1.57192,4
43.4585,1.5719,4
43.45843,1.57175,4
43.45836,1.57162,4
43.45838,1.57169,4
43.45834,1.57173,4
43.45837,1.57166,4
43.56269,1.47659,1
43.5628,1.47662,1
43.5628,1.47656,1
43.56269,1.47659,1
43.56401,1.47726,1
43.56255,1.47714,1
43.5631,1.47717,1
43.56269,1.47663,1
43.56294,1.47687,1
43.56309,1.4774,1
43.56329,1.47695,1
43.5632,1.477,1
43.56313,1.47747,1
43.56343,1.47744,1
43.56252,1.47715,1
43.56269,1.47751,1
43.5634,1.47744,1
43.55619,1.49242,1
43.53589,1.51649,7
43.517,1.5215,7
43.5161,1.53848,7
43.4812,1.54135,4
43.4746,1.5717,4
43.56352,1.47752,1
43.56317,1.47778,1
43.56289,1.47712,1
43.56289,1.47712,1
43.56309,1.47757,1
43.563,1.47737,1
43.56467,1.48085,1
43.5626,1.47734,1
43.56239,1.47747,1
43.56467,1.48085,1
43.56315,1.47771,1
43.56467,1.48085,1
43.56309,1.47537,1
43.56269,1.47659,1
