latitude,longitude,cluster
37.64385,-122.4061,3
37.63081,-122.40249,3
37.61761,-122.39859,3
37.61607,-122.38827,3
37.61639,-122.38602,3
37.617,-122.38596,3
37.61697,-122.38597,3
37.61687,-122.38601,3
37.61687,-122.38603,3
37.61686,-122.38603,3
37.61686,-122.38604,3
37.61687,-122.38605,3
37.6167,-122.38607,3
37.6167,-122.38607,3
37.61671,-122.38608,3
37.61662,-122.38603,3
37.61565,-122.38794,3
37.61565,-122.38794,3
37.61478,-122.39143,3
37.61475,-122.39175,3
37.6139,-122.39423,3
37.61481,-122.38973,3
37.61467,-122.38971,3
37.61471,-122.38982,3
37.61397,-122.39322,3
37.62095,-122.4004,3
37.63355,-122.40472,3
37.63177,-122.42145,3
37.63131,-122.43631,3
37.64259,-122.44525,3
37.65318,-122.45561,3
37.66379,-122.46584,3
37.67667,-122.4709,3
37.69007,-122.47052,3
37.704,-122.47183,3
37.71742,-122.47306,3
37.72611,-122.47509,3
37.72917,-122.4749,3
37.73252,-122.47504,3
37.74234,-122.47569,3
37.74766,-122.47602,3
37.75482,-122.47657,3
37.76072,-122.477,3
37.76667,-122.47769,3
37.77191,-122.48329,3
37.7732,-122.48443,3
37.77845,-122.48466,3
37.7799,-122.48731,3
37.77964,-122.49362,3
37.78074,-122.49451,3
37.78515,-122.49979,3
37.7852,-122.49992,3
37.7852,-122.49991,3
37.78519,-122.49991,3
37.78509,-122.49972,3
37.78508,-122.49974,3
37.78508,-122.49974,3
37.78525,-122.4999,3
37.78462,-122.49937,3
37.78014,-122.49442,3
37.78003,-122.48914,3
37.78009,-122.48781,3
37.77819,-122.48459,3
37.77199,-122.48297,3
37.76696,-122.47779,3
37.76373,-122.47471,3
37.76397,-122.46965,3
37.76397,-122.46867,3
37.76038,-122.4682,3
37.76036,-122.4676,3
37.7623,-122.46732,3
37.76599,-122.46623,3
37.76615,-122.46267,3
37.76605,-122.45777,3
37.76779,-122.45331,3
37.7695,-122.45084,3
37.76796,-122.45328,3
37.7659,-122.45288,3
37.76397,-122.45622,3
37.76325,-122.45801,3
37.76234,-122.46287,3
37.76411,-122.46439,3
37.76403,-122.46623,3
37.76396,-122.46837,3
37.76533,-122.46641,3
37.76536,-122.46641,3
37.76558,-122.46647,3
37.769,-122.46906,3
37.77233,-122.46663,3
37.77367,-122.46396,3
37.77925,-122.46423,3
37.78302,-122.46401,3
37.78302,-122.46398,3
37.78316,-122.46113,3
37.78315,-122.46113,3
37.78313,-122.46113,3
37.78323,-122.45929,3
37.78396,-122.45646,3
37.78452,-122.45015,3
37.78678,-122.44328,3
37.78791,-122.43411,3
37.78905,-122.42534,3
37.79005,-122.41805,3
37.79102,-122.41046,3
37.79045,-122.40762,3
37.79002,-122.41219,3
37.79004,-122.41224,3
37.78992,-122.41323,3
37.79034,-122.41388,3
37.79093,-122.41096,3
37.79224,-122.40507,3
37.7948,-122.39991,3
37.79283,-122.39687,3
37.79254,-122.39607,3
37.79079,-122.39355,3
37.79092,-122.39321,3
37.79257,-122.39277,3
37.79273,-122.39422,3
37.79364,-122.39528,3
37.79385,-122.39759,3
37.79456,-122.39788,3
37.79558,-122.3988,3
37.79497,-122.40102,3
37.79721,-122.40368,3
37.79751,-122.40941,3
37.7946,-122.40983,3
37.79449,-122.40976,3
37.79379,-122.4099,3
37.79343,-122.41287,3
37.79128,-122.41523,3
37.79065,-122.42007,3
37.79045,-122.42267,3
37.79008,-122.42425,3
37.7891,-122.43213,3
37.78801,-122.44033,3
37.78798,-122.44035,3
37.78605,-122.44129,3
37.78605,-122.44131,3
37.78596,-122.44191,3
37.78588,-122.44343,3
37.78756,-122.43655,3
37.7884,-122.43019,3
37.78905,-122.42507,3
37.78943,-122.42191,3
37.78988,-122.41854,3
37.79102,-122.40936,3
37.79175,-122.40699,3
37.79271,-122.40259,3
37.79295,-122.4032,3
37.79295,-122.4032,3
37.79202,-122.40436,3
37.78954,-122.40419,3
37.78863,-122.40423,3
37.78796,-122.41058,3
37.78713,-122.41167,3
37.78566,-122.41352,3
37.78513,-122.4184,3
37.78333,-122.4208,3
37.77716,-122.41958,3
37.77714,-122.41954,3
37.77589,-122.42111,3
37.77552,-122.42279,3
37.77547,-122.42277,3
37.77694,-122.4229,3
37.77701,-122.42173,3
37.77737,-122.41625,3
37.7755,-122.4127,3
37.78043,-122.40661,3
37.78352,-122.40253,3
37.78389,-122.39913,3
37.77802,-122.39187,3
37.77732,-122.39129,3
37.77702,-122.39113,3
37.77724,-122.39238,3
37.77719,-122.39242,3
37.77669,-122.39429,3
37.77908,-122.39266,3
37.77902,-122.39265,3
37.77874,-122.39322,3
37.77692,-122.39519,3
37.77403,-122.39885,3
37.77001,-122.39932,3
37.7667,-122.39448,3
37.76655,-122.38898,3
37.76336,-122.38871,3
37.75923,-122.38834,3
37.75523,-122.3879,3
37.74239,-122.38796,3
37.73409,-122.39085,3
37.73202,-122.39177,3
37.73206,-122.39176,3
37.73542,-122.39053,3
37.73796,-122.38966,3
37.74161,-122.38838,3
37.74669,-122.38733,3
37.75172,-122.38773,3
37.75786,-122.38839,3
37.75792,-122.38844,3
37.75794,-122.38844,3
37.75661,-122.388,3
37.7526,-122.38763,3
37.75003,-122.39133,3
37.75059,-122.39532,3
37.75167,-122.39489,3
37.75164,-122.39484,3
37.75164,-122.39484,3
37.75163,-122.39484,3
37.75163,-122.39483,3
37.75164,-122.39483,3
37.75166,-122.39485,3
37.75166,-122.39485,3
37.75163,-122.39522,0
37.75164,-122.39527,0
37.75168,-122.39527,0
37.75163,-122.39531,0
37.75093,-122.3934,0
37.75278,-122.39276,0
37.75316,-122.39244,0
37.76294,-122.39282,0
37.77495,-122.40129,0
37.77645,-122.40326,0
37.77801,-122.40516,0
37.78099,-122.409,0
37.78225,-122.41071,0
37.78468,-122.41288,0
37.78468,-122.41288,0
37.78642,-122.41306,0
37.78644,-122.41306,0
37.78644,-122.41305,0
37.78675,-122.41101,0
37.78631,-122.41087,0
37.7859,-122.41091,0
37.78221,-122.41008,0
37.77973,-122.40702,0
37.77842,-122.40539,0
37.77588,-122.40225,0
37.77379,-122.39989,0
37.77189,-122.39771,0
37.76887,-122.39693,0
37.76669,-122.39458,0
